,id,redshift,mass,simulation,snap,ax,rot
0,tSZ_sim=D2_snap=060_mass=14.20_reds=0.46_ax=y_rot=270,0.46,14.2,D2,060,y,270
0,tSZ_sim=D21_snap=040_mass=14.37_reds=1.05_ax=x_rot=270,1.05,14.37,D21,040,x,270
0,tSZ_sim=D17_snap=052_mass=14.25_reds=0.65_ax=z_rot=270,0.65,14.25,D17,052,z,270
0,tSZ_sim=D11_snap=064_mass=14.84_reds=0.39_ax=y_rot=180,0.39,14.84,D11,064,y,180
0,tSZ_sim=D17_snap=044_mass=13.81_reds=0.89_ax=x_rot=180,0.89,13.81,D17,044,x,180
0,tSZ_sim=D28_snap=068_mass=14.88_reds=0.31_ax=x_rot=90,0.31,14.88,D28,068,x,90
0,tSZ_sim=D6_snap=084_mass=14.81_reds=0.08_ax=y_rot=270,0.08,14.81,D6,084,y,270
0,tSZ_sim=D24_snap=040_mass=14.38_reds=1.05_ax=z_rot=90,1.05,14.38,D24,040,z,90
0,tSZ_sim=D21_snap=076_mass=14.73_reds=0.19_ax=y_rot=90,0.19,14.73,D21,076,y,90
0,tSZ_sim=D3_snap=076_mass=14.54_reds=0.19_ax=y_rot=0,0.19,14.54,D3,076,y,0
0,tSZ_sim=D26_snap=056_mass=14.69_reds=0.55_ax=z_rot=90,0.55,14.69,D26,056,z,90
0,tSZ_sim=D16_snap=060_mass=14.77_reds=0.46_ax=y_rot=180,0.46,14.77,D16,060,y,180
0,tSZ_sim=D23_snap=052_mass=14.03_reds=0.65_ax=z_rot=180,0.65,14.03,D23,052,z,180
0,tSZ_sim=D6_snap=044_mass=14.17_reds=0.89_ax=y_rot=0,0.89,14.17,D6,044,y,0
0,tSZ_sim=D28_snap=048_mass=14.01_reds=0.76_ax=y_rot=270,0.76,14.01,D28,048,y,270
0,tSZ_sim=D6_snap=080_mass=14.85_reds=0.13_ax=z_rot=270,0.13,14.85,D6,080,z,270
0,tSZ_sim=D11_snap=032_mass=13.52_reds=2.01_ax=y_rot=90,2.01,13.52,D11,032,y,90
0,tSZ_sim=D5_snap=076_mass=13.85_reds=0.19_ax=z_rot=90,0.19,13.85,D5,076,z,90
0,tSZ_sim=D16_snap=036_mass=13.85_reds=1.48_ax=x_rot=90,1.48,13.85,D16,036,x,90
0,tSZ_sim=D27_snap=088_mass=14.98_reds=0.03_ax=y_rot=180,0.03,14.98,D27,088,y,180
0,tSZ_sim=D27_snap=076_mass=14.78_reds=0.19_ax=z_rot=90,0.19,14.78,D27,076,z,90
0,tSZ_sim=D27_snap=048_mass=14.29_reds=0.76_ax=z_rot=180,0.76,14.29,D27,048,z,180
0,tSZ_sim=D20_snap=088_mass=14.97_reds=0.03_ax=z_rot=180,0.03,14.97,D20,088,z,180
0,tSZ_sim=D1_snap=036_mass=13.63_reds=1.48_ax=x_rot=0,1.48,13.63,D1,036,x,0
0,tSZ_sim=D27_snap=068_mass=14.78_reds=0.31_ax=z_rot=90,0.31,14.78,D27,068,z,90
0,tSZ_sim=D11_snap=041_mass=13.81_reds=1.00_ax=y_rot=270,1.0,13.81,D11,041,y,270
0,tSZ_sim=D27_snap=076_mass=14.78_reds=0.19_ax=y_rot=0,0.19,14.78,D27,076,y,0
0,tSZ_sim=D2_snap=032_mass=13.33_reds=2.00_ax=x_rot=0,2.0,13.33,D2,032,x,0
0,tSZ_sim=D25_snap=032_mass=12.79_reds=2.00_ax=x_rot=0,2.0,12.79,D25,032,x,0
0,tSZ_sim=D8_snap=044_mass=13.58_reds=0.89_ax=y_rot=180,0.89,13.58,D8,044,y,180
0,tSZ_sim=D9_snap=064_mass=13.74_reds=0.38_ax=y_rot=90,0.38,13.74,D9,064,y,90
0,tSZ_sim=D3_snap=072_mass=14.54_reds=0.25_ax=y_rot=0,0.25,14.54,D3,072,y,0
0,tSZ_sim=D20_snap=041_mass=14.23_reds=1.00_ax=y_rot=90,1.0,14.23,D20,041,y,90
0,tSZ_sim=D21_snap=044_mass=14.39_reds=0.89_ax=y_rot=180,0.89,14.39,D21,044,y,180
0,tSZ_sim=D1_snap=076_mass=14.90_reds=0.19_ax=z_rot=270,0.19,14.9,D1,076,z,270
0,tSZ_sim=D2_snap=068_mass=14.21_reds=0.31_ax=z_rot=0,0.31,14.21,D2,068,z,0
0,tSZ_sim=D29_snap=068_mass=14.67_reds=0.31_ax=y_rot=180,0.31,14.67,D29,068,y,180
0,tSZ_sim=D12_snap=048_mass=14.20_reds=0.76_ax=z_rot=180,0.76,14.2,D12,048,z,180
0,tSZ_sim=D24_snap=044_mass=14.73_reds=0.89_ax=x_rot=90,0.89,14.73,D24,044,x,90
0,tSZ_sim=D6_snap=052_mass=14.45_reds=0.65_ax=x_rot=270,0.65,14.45,D6,052,x,270
0,tSZ_sim=D23_snap=032_mass=13.52_reds=2.01_ax=y_rot=90,2.01,13.52,D23,032,y,90
0,tSZ_sim=D10_snap=056_mass=14.45_reds=0.55_ax=x_rot=270,0.55,14.45,D10,056,x,270
0,tSZ_sim=D20_snap=044_mass=14.34_reds=0.89_ax=y_rot=270,0.89,14.34,D20,044,y,270
0,tSZ_sim=D28_snap=044_mass=13.92_reds=0.89_ax=x_rot=0,0.89,13.92,D28,044,x,0
0,tSZ_sim=D10_snap=040_mass=14.47_reds=1.05_ax=x_rot=270,1.05,14.47,D10,040,x,270
0,tSZ_sim=D17_snap=080_mass=14.92_reds=0.13_ax=x_rot=0,0.13,14.92,D17,080,x,0
0,tSZ_sim=D9_snap=052_mass=13.61_reds=0.65_ax=y_rot=180,0.65,13.61,D9,052,y,180
0,tSZ_sim=D11_snap=084_mass=14.76_reds=0.08_ax=z_rot=180,0.08,14.76,D11,084,z,180
0,tSZ_sim=D3_snap=041_mass=13.97_reds=1.00_ax=z_rot=270,1.0,13.97,D3,041,z,270
0,tSZ_sim=D24_snap=032_mass=13.84_reds=2.01_ax=x_rot=90,2.01,13.84,D24,032,x,90
0,tSZ_sim=D2_snap=064_mass=14.25_reds=0.38_ax=x_rot=0,0.38,14.25,D2,064,x,0
0,tSZ_sim=D17_snap=044_mass=13.81_reds=0.89_ax=z_rot=270,0.89,13.81,D17,044,z,270
0,tSZ_sim=D15_snap=072_mass=14.84_reds=0.25_ax=y_rot=90,0.25,14.84,D15,072,y,90
0,tSZ_sim=D5_snap=056_mass=13.70_reds=0.55_ax=x_rot=270,0.55,13.7,D5,056,x,270
0,tSZ_sim=D16_snap=032_mass=13.79_reds=2.01_ax=x_rot=90,2.01,13.79,D16,032,x,90
0,tSZ_sim=D16_snap=040_mass=14.52_reds=1.05_ax=y_rot=0,1.05,14.52,D16,040,y,0
0,tSZ_sim=D18_snap=068_mass=14.75_reds=0.31_ax=y_rot=90,0.31,14.75,D18,068,y,90
0,tSZ_sim=D1_snap=076_mass=14.90_reds=0.19_ax=y_rot=0,0.19,14.9,D1,076,y,0
0,tSZ_sim=D4_snap=076_mass=14.16_reds=0.19_ax=x_rot=90,0.19,14.16,D4,076,x,90
0,tSZ_sim=D10_snap=044_mass=14.39_reds=0.89_ax=z_rot=180,0.89,14.39,D10,044,z,180
0,tSZ_sim=D7_snap=032_mass=13.76_reds=2.01_ax=y_rot=90,2.01,13.76,D7,032,y,90
0,tSZ_sim=D8_snap=048_mass=13.66_reds=0.76_ax=y_rot=270,0.76,13.66,D8,048,y,270
0,tSZ_sim=D6_snap=048_mass=14.37_reds=0.76_ax=x_rot=90,0.76,14.37,D6,048,x,90
0,tSZ_sim=D23_snap=076_mass=14.51_reds=0.19_ax=x_rot=180,0.19,14.51,D23,076,x,180
0,tSZ_sim=D27_snap=052_mass=14.56_reds=0.65_ax=x_rot=90,0.65,14.56,D27,052,x,90
0,tSZ_sim=D29_snap=060_mass=14.46_reds=0.46_ax=x_rot=270,0.46,14.46,D29,060,x,270
0,tSZ_sim=D17_snap=044_mass=13.81_reds=0.89_ax=z_rot=0,0.89,13.81,D17,044,z,0
0,tSZ_sim=D17_snap=056_mass=14.22_reds=0.55_ax=z_rot=270,0.55,14.22,D17,056,z,270
0,tSZ_sim=D6_snap=088_mass=14.83_reds=0.03_ax=x_rot=0,0.03,14.83,D6,088,x,0
0,tSZ_sim=D22_snap=048_mass=14.73_reds=0.76_ax=z_rot=90,0.76,14.73,D22,048,z,90
0,tSZ_sim=D8_snap=040_mass=13.86_reds=1.05_ax=x_rot=270,1.05,13.86,D8,040,x,270
0,tSZ_sim=D25_snap=080_mass=14.60_reds=0.13_ax=z_rot=0,0.13,14.6,D25,080,z,0
0,tSZ_sim=D8_snap=041_mass=13.87_reds=1.00_ax=z_rot=0,1.0,13.87,D8,041,z,0
0,tSZ_sim=D26_snap=060_mass=14.74_reds=0.46_ax=y_rot=180,0.46,14.74,D26,060,y,180
0,tSZ_sim=D7_snap=060_mass=14.82_reds=0.46_ax=z_rot=90,0.46,14.82,D7,060,z,90
0,tSZ_sim=D23_snap=084_mass=14.56_reds=0.08_ax=x_rot=0,0.08,14.56,D23,084,x,0
0,tSZ_sim=D28_snap=032_mass=13.48_reds=2.01_ax=x_rot=90,2.01,13.48,D28,032,x,90
0,tSZ_sim=D28_snap=076_mass=14.85_reds=0.19_ax=z_rot=270,0.19,14.85,D28,076,z,270
0,tSZ_sim=D27_snap=040_mass=14.21_reds=1.05_ax=z_rot=270,1.05,14.21,D27,040,z,270
0,tSZ_sim=D3_snap=044_mass=14.13_reds=0.89_ax=x_rot=180,0.89,14.13,D3,044,x,180
0,tSZ_sim=D20_snap=044_mass=14.34_reds=0.89_ax=z_rot=90,0.89,14.34,D20,044,z,90
0,tSZ_sim=D21_snap=064_mass=14.64_reds=0.39_ax=y_rot=90,0.39,14.64,D21,064,y,90
0,tSZ_sim=D10_snap=041_mass=14.45_reds=1.00_ax=x_rot=90,1.0,14.45,D10,041,x,90
0,tSZ_sim=D10_snap=080_mass=14.78_reds=0.13_ax=z_rot=0,0.13,14.78,D10,080,z,0
0,tSZ_sim=D11_snap=032_mass=13.52_reds=2.01_ax=x_rot=0,2.01,13.52,D11,032,x,0
0,tSZ_sim=D2_snap=064_mass=14.25_reds=0.38_ax=x_rot=90,0.38,14.25,D2,064,x,90
0,tSZ_sim=D8_snap=088_mass=14.49_reds=0.03_ax=z_rot=90,0.03,14.49,D8,088,z,90
0,tSZ_sim=D24_snap=064_mass=14.87_reds=0.39_ax=x_rot=90,0.39,14.87,D24,064,x,90
0,tSZ_sim=D23_snap=056_mass=14.17_reds=0.55_ax=x_rot=180,0.55,14.17,D23,056,x,180
0,tSZ_sim=D11_snap=052_mass=14.20_reds=0.65_ax=y_rot=180,0.65,14.2,D11,052,y,180
0,tSZ_sim=D17_snap=064_mass=14.22_reds=0.39_ax=y_rot=90,0.39,14.22,D17,064,y,90
0,tSZ_sim=D14_snap=088_mass=15.00_reds=0.03_ax=x_rot=90,0.03,15.0,D14,088,x,90
0,tSZ_sim=D9_snap=052_mass=13.61_reds=0.65_ax=x_rot=270,0.65,13.61,D9,052,x,270
0,tSZ_sim=D1_snap=052_mass=14.75_reds=0.65_ax=z_rot=0,0.65,14.75,D1,052,z,0
0,tSZ_sim=D3_snap=080_mass=14.52_reds=0.13_ax=x_rot=0,0.13,14.52,D3,080,x,0
0,tSZ_sim=D15_snap=048_mass=14.55_reds=0.76_ax=y_rot=0,0.76,14.55,D15,048,y,0
0,tSZ_sim=D28_snap=056_mass=14.21_reds=0.55_ax=x_rot=180,0.55,14.21,D28,056,x,180
0,tSZ_sim=D2_snap=040_mass=13.95_reds=1.05_ax=x_rot=270,1.05,13.95,D2,040,x,270
0,tSZ_sim=D16_snap=032_mass=13.79_reds=2.01_ax=x_rot=180,2.01,13.79,D16,032,x,180
0,tSZ_sim=D2_snap=036_mass=13.69_reds=1.48_ax=x_rot=0,1.48,13.69,D2,036,x,0
0,tSZ_sim=D15_snap=052_mass=14.62_reds=0.65_ax=y_rot=0,0.65,14.62,D15,052,y,0
0,tSZ_sim=D12_snap=084_mass=14.99_reds=0.08_ax=z_rot=0,0.08,14.99,D12,084,z,0
0,tSZ_sim=D26_snap=060_mass=14.74_reds=0.46_ax=x_rot=270,0.46,14.74,D26,060,x,270
0,tSZ_sim=D2_snap=048_mass=14.14_reds=0.76_ax=y_rot=90,0.76,14.14,D2,048,y,90
0,tSZ_sim=D3_snap=032_mass=13.39_reds=2.01_ax=z_rot=0,2.01,13.39,D3,032,z,0
0,tSZ_sim=D4_snap=056_mass=14.11_reds=0.55_ax=x_rot=90,0.55,14.11,D4,056,x,90
0,tSZ_sim=D8_snap=044_mass=13.58_reds=0.89_ax=x_rot=90,0.89,13.58,D8,044,x,90
0,tSZ_sim=D13_snap=064_mass=14.51_reds=0.39_ax=x_rot=270,0.39,14.51,D13,064,x,270
0,tSZ_sim=D9_snap=040_mass=13.47_reds=1.05_ax=x_rot=0,1.05,13.47,D9,040,x,0
0,tSZ_sim=D6_snap=080_mass=14.85_reds=0.13_ax=x_rot=90,0.13,14.85,D6,080,x,90
0,tSZ_sim=D20_snap=088_mass=14.97_reds=0.03_ax=x_rot=0,0.03,14.97,D20,088,x,0
0,tSZ_sim=D8_snap=048_mass=13.66_reds=0.76_ax=x_rot=0,0.76,13.66,D8,048,x,0
0,tSZ_sim=D9_snap=041_mass=13.48_reds=1.00_ax=z_rot=270,1.0,13.48,D9,041,z,270
0,tSZ_sim=D20_snap=056_mass=14.63_reds=0.55_ax=z_rot=270,0.55,14.63,D20,056,z,270
0,tSZ_sim=D12_snap=056_mass=14.24_reds=0.55_ax=z_rot=90,0.55,14.24,D12,056,z,90
0,tSZ_sim=D9_snap=068_mass=13.72_reds=0.31_ax=y_rot=180,0.31,13.72,D9,068,y,180
0,tSZ_sim=D11_snap=068_mass=14.76_reds=0.31_ax=z_rot=270,0.31,14.76,D11,068,z,270
0,tSZ_sim=D26_snap=052_mass=14.62_reds=0.65_ax=x_rot=180,0.65,14.62,D26,052,x,180
0,tSZ_sim=D7_snap=064_mass=14.90_reds=0.39_ax=y_rot=90,0.39,14.9,D7,064,y,90
0,tSZ_sim=D10_snap=052_mass=14.41_reds=0.65_ax=y_rot=90,0.65,14.41,D10,052,y,90
0,tSZ_sim=D9_snap=036_mass=13.43_reds=1.48_ax=x_rot=180,1.48,13.43,D9,036,x,180
0,tSZ_sim=D1_snap=056_mass=14.75_reds=0.55_ax=x_rot=270,0.55,14.75,D1,056,x,270
0,tSZ_sim=D21_snap=072_mass=14.75_reds=0.25_ax=y_rot=0,0.25,14.75,D21,072,y,0
0,tSZ_sim=D6_snap=044_mass=14.17_reds=0.89_ax=z_rot=270,0.89,14.17,D6,044,z,270
0,tSZ_sim=D8_snap=036_mass=13.79_reds=1.48_ax=y_rot=90,1.48,13.79,D8,036,y,90
0,tSZ_sim=D17_snap=040_mass=13.62_reds=1.05_ax=z_rot=180,1.05,13.62,D17,040,z,180
0,tSZ_sim=D15_snap=044_mass=14.30_reds=0.89_ax=y_rot=270,0.89,14.3,D15,044,y,270
0,tSZ_sim=D12_snap=084_mass=14.99_reds=0.08_ax=y_rot=90,0.08,14.99,D12,084,y,90
0,tSZ_sim=D28_snap=052_mass=14.02_reds=0.65_ax=z_rot=270,0.65,14.02,D28,052,z,270
0,tSZ_sim=D3_snap=036_mass=13.78_reds=1.48_ax=z_rot=270,1.48,13.78,D3,036,z,270
0,tSZ_sim=D14_snap=076_mass=14.88_reds=0.19_ax=y_rot=270,0.19,14.88,D14,076,y,270
0,tSZ_sim=D22_snap=036_mass=14.16_reds=1.48_ax=y_rot=0,1.48,14.16,D22,036,y,0
0,tSZ_sim=D3_snap=040_mass=13.89_reds=1.05_ax=y_rot=0,1.05,13.89,D3,040,y,0
0,tSZ_sim=D24_snap=036_mass=14.19_reds=1.48_ax=z_rot=0,1.48,14.19,D24,036,z,0
0,tSZ_sim=D6_snap=036_mass=14.00_reds=1.48_ax=y_rot=90,1.48,14.0,D6,036,y,90
0,tSZ_sim=D10_snap=064_mass=14.87_reds=0.39_ax=y_rot=0,0.39,14.87,D10,064,y,0
0,tSZ_sim=D29_snap=041_mass=14.12_reds=1.00_ax=z_rot=270,1.0,14.12,D29,041,z,270
0,tSZ_sim=D28_snap=068_mass=14.88_reds=0.31_ax=y_rot=180,0.31,14.88,D28,068,y,180
0,tSZ_sim=D24_snap=056_mass=14.78_reds=0.55_ax=y_rot=270,0.55,14.78,D24,056,y,270
0,tSZ_sim=D17_snap=048_mass=14.14_reds=0.76_ax=z_rot=180,0.76,14.14,D17,048,z,180
0,tSZ_sim=D13_snap=088_mass=14.84_reds=0.03_ax=y_rot=0,0.03,14.84,D13,088,y,0
0,tSZ_sim=D13_snap=084_mass=14.55_reds=0.08_ax=x_rot=270,0.08,14.55,D13,084,x,270
0,tSZ_sim=D26_snap=048_mass=14.57_reds=0.76_ax=y_rot=0,0.76,14.57,D26,048,y,0
0,tSZ_sim=D15_snap=072_mass=14.84_reds=0.25_ax=z_rot=0,0.25,14.84,D15,072,z,0
0,tSZ_sim=D2_snap=076_mass=14.31_reds=0.19_ax=z_rot=90,0.19,14.31,D2,076,z,90
0,tSZ_sim=D28_snap=036_mass=13.74_reds=1.48_ax=x_rot=90,1.48,13.74,D28,036,x,90
0,tSZ_sim=D6_snap=036_mass=14.00_reds=1.48_ax=x_rot=0,1.48,14.0,D6,036,x,0
0,tSZ_sim=D24_snap=056_mass=14.78_reds=0.55_ax=z_rot=0,0.55,14.78,D24,056,z,0
0,tSZ_sim=D16_snap=060_mass=14.77_reds=0.46_ax=z_rot=270,0.46,14.77,D16,060,z,270
0,tSZ_sim=D22_snap=068_mass=15.07_reds=0.31_ax=x_rot=270,0.31,15.07,D22,068,x,270
0,tSZ_sim=D5_snap=044_mass=13.44_reds=0.89_ax=x_rot=0,0.89,13.44,D5,044,x,0
0,tSZ_sim=D26_snap=056_mass=14.69_reds=0.55_ax=z_rot=0,0.55,14.69,D26,056,z,0
0,tSZ_sim=D14_snap=048_mass=14.57_reds=0.76_ax=z_rot=270,0.76,14.57,D14,048,z,270
0,tSZ_sim=D27_snap=084_mass=15.00_reds=0.08_ax=z_rot=0,0.08,15.0,D27,084,z,0
0,tSZ_sim=D23_snap=088_mass=14.84_reds=0.03_ax=x_rot=0,0.03,14.84,D23,088,x,0
0,tSZ_sim=D12_snap=056_mass=14.24_reds=0.55_ax=z_rot=180,0.55,14.24,D12,056,z,180
0,tSZ_sim=D27_snap=040_mass=14.21_reds=1.05_ax=x_rot=0,1.05,14.21,D27,040,x,0
0,tSZ_sim=D22_snap=056_mass=15.02_reds=0.55_ax=x_rot=90,0.55,15.02,D22,056,x,90
0,tSZ_sim=D24_snap=060_mass=14.84_reds=0.46_ax=y_rot=270,0.46,14.84,D24,060,y,270
0,tSZ_sim=D24_snap=080_mass=14.87_reds=0.13_ax=z_rot=180,0.13,14.87,D24,080,z,180
0,tSZ_sim=D7_snap=064_mass=14.90_reds=0.39_ax=x_rot=270,0.39,14.9,D7,064,x,270
0,tSZ_sim=D9_snap=076_mass=13.86_reds=0.19_ax=x_rot=180,0.19,13.86,D9,076,x,180
0,tSZ_sim=D27_snap=036_mass=14.14_reds=1.48_ax=z_rot=270,1.48,14.14,D27,036,z,270
0,tSZ_sim=D16_snap=076_mass=14.86_reds=0.19_ax=z_rot=0,0.19,14.86,D16,076,z,0
0,tSZ_sim=D25_snap=080_mass=14.60_reds=0.13_ax=y_rot=0,0.13,14.6,D25,080,y,0
0,tSZ_sim=D20_snap=072_mass=14.69_reds=0.25_ax=x_rot=90,0.25,14.69,D20,072,x,90
0,tSZ_sim=D10_snap=080_mass=14.78_reds=0.13_ax=z_rot=180,0.13,14.78,D10,080,z,180
0,tSZ_sim=D15_snap=056_mass=14.65_reds=0.55_ax=z_rot=0,0.55,14.65,D15,056,z,0
0,tSZ_sim=D13_snap=060_mass=14.30_reds=0.46_ax=x_rot=180,0.46,14.3,D13,060,x,180
0,tSZ_sim=D19_snap=036_mass=13.78_reds=1.48_ax=z_rot=90,1.48,13.78,D19,036,z,90
0,tSZ_sim=D28_snap=068_mass=14.88_reds=0.31_ax=x_rot=180,0.31,14.88,D28,068,x,180
0,tSZ_sim=D16_snap=056_mass=14.68_reds=0.55_ax=y_rot=180,0.55,14.68,D16,056,y,180
0,tSZ_sim=D24_snap=040_mass=14.38_reds=1.05_ax=z_rot=180,1.05,14.38,D24,040,z,180
0,tSZ_sim=D22_snap=036_mass=14.16_reds=1.48_ax=z_rot=90,1.48,14.16,D22,036,z,90
0,tSZ_sim=D16_snap=068_mass=14.84_reds=0.31_ax=y_rot=180,0.31,14.84,D16,068,y,180
0,tSZ_sim=D8_snap=060_mass=14.03_reds=0.46_ax=y_rot=0,0.46,14.03,D8,060,y,0
0,tSZ_sim=D1_snap=048_mass=14.43_reds=0.76_ax=z_rot=270,0.76,14.43,D1,048,z,270
0,tSZ_sim=D1_snap=052_mass=14.75_reds=0.65_ax=x_rot=270,0.65,14.75,D1,052,x,270
0,tSZ_sim=D6_snap=068_mass=14.64_reds=0.31_ax=y_rot=180,0.31,14.64,D6,068,y,180
0,tSZ_sim=D16_snap=072_mass=14.81_reds=0.25_ax=y_rot=180,0.25,14.81,D16,072,y,180
0,tSZ_sim=D22_snap=040_mass=14.31_reds=1.05_ax=x_rot=90,1.05,14.31,D22,040,x,90
0,tSZ_sim=D27_snap=080_mass=14.90_reds=0.13_ax=z_rot=270,0.13,14.9,D27,080,z,270
0,tSZ_sim=D22_snap=064_mass=14.99_reds=0.39_ax=z_rot=180,0.39,14.99,D22,064,z,180
0,tSZ_sim=D6_snap=084_mass=14.81_reds=0.08_ax=x_rot=0,0.08,14.81,D6,084,x,0
0,tSZ_sim=D3_snap=032_mass=13.39_reds=2.01_ax=x_rot=180,2.01,13.39,D3,032,x,180
0,tSZ_sim=D23_snap=080_mass=14.53_reds=0.13_ax=x_rot=0,0.13,14.53,D23,080,x,0
0,tSZ_sim=D2_snap=064_mass=14.25_reds=0.38_ax=y_rot=0,0.38,14.25,D2,064,y,0
0,tSZ_sim=D28_snap=041_mass=13.93_reds=1.00_ax=x_rot=90,1.0,13.93,D28,041,x,90
0,tSZ_sim=D2_snap=068_mass=14.21_reds=0.31_ax=y_rot=270,0.31,14.21,D2,068,y,270
0,tSZ_sim=D29_snap=048_mass=14.39_reds=0.76_ax=y_rot=90,0.76,14.39,D29,048,y,90
0,tSZ_sim=D18_snap=084_mass=14.73_reds=0.08_ax=y_rot=270,0.08,14.73,D18,084,y,270
0,tSZ_sim=D3_snap=056_mass=14.46_reds=0.55_ax=z_rot=270,0.55,14.46,D3,056,z,270
0,tSZ_sim=D15_snap=032_mass=13.75_reds=2.01_ax=z_rot=90,2.01,13.75,D15,032,z,90
0,tSZ_sim=D26_snap=076_mass=14.77_reds=0.19_ax=z_rot=180,0.19,14.77,D26,076,z,180
0,tSZ_sim=D8_snap=044_mass=13.58_reds=0.89_ax=y_rot=0,0.89,13.58,D8,044,y,0
0,tSZ_sim=D15_snap=036_mass=13.90_reds=1.48_ax=y_rot=0,1.48,13.9,D15,036,y,0
0,tSZ_sim=D4_snap=084_mass=14.17_reds=0.08_ax=x_rot=180,0.08,14.17,D4,084,x,180
0,tSZ_sim=D21_snap=041_mass=14.37_reds=1.00_ax=y_rot=0,1.0,14.37,D21,041,y,0
0,tSZ_sim=D27_snap=036_mass=14.14_reds=1.48_ax=x_rot=180,1.48,14.14,D27,036,x,180
0,tSZ_sim=D25_snap=072_mass=14.23_reds=0.25_ax=x_rot=90,0.25,14.23,D25,072,x,90
0,tSZ_sim=D14_snap=072_mass=14.92_reds=0.25_ax=z_rot=180,0.25,14.92,D14,072,z,180
0,tSZ_sim=D18_snap=060_mass=14.39_reds=0.46_ax=y_rot=0,0.46,14.39,D18,060,y,0
0,tSZ_sim=D20_snap=072_mass=14.69_reds=0.25_ax=z_rot=90,0.25,14.69,D20,072,z,90
0,tSZ_sim=D7_snap=041_mass=14.04_reds=1.00_ax=y_rot=180,1.0,14.04,D7,041,y,180
0,tSZ_sim=D24_snap=032_mass=13.84_reds=2.01_ax=x_rot=180,2.01,13.84,D24,032,x,180
0,tSZ_sim=D11_snap=036_mass=13.71_reds=1.48_ax=x_rot=90,1.48,13.71,D11,036,x,90
0,tSZ_sim=D8_snap=076_mass=14.25_reds=0.19_ax=y_rot=0,0.19,14.25,D8,076,y,0
0,tSZ_sim=D22_snap=044_mass=14.34_reds=0.89_ax=x_rot=180,0.89,14.34,D22,044,x,180
0,tSZ_sim=D11_snap=076_mass=14.69_reds=0.19_ax=z_rot=0,0.19,14.69,D11,076,z,0
0,tSZ_sim=D9_snap=048_mass=13.63_reds=0.76_ax=y_rot=0,0.76,13.63,D9,048,y,0
0,tSZ_sim=D17_snap=068_mass=14.13_reds=0.31_ax=x_rot=90,0.31,14.13,D17,068,x,90
0,tSZ_sim=D22_snap=084_mass=15.03_reds=0.08_ax=x_rot=0,0.08,15.03,D22,084,x,0
0,tSZ_sim=D17_snap=036_mass=13.79_reds=1.48_ax=y_rot=90,1.48,13.79,D17,036,y,90
0,tSZ_sim=D5_snap=084_mass=13.82_reds=0.08_ax=z_rot=270,0.08,13.82,D5,084,z,270
0,tSZ_sim=D12_snap=041_mass=13.99_reds=1.00_ax=z_rot=270,1.0,13.99,D12,041,z,270
0,tSZ_sim=D12_snap=064_mass=14.60_reds=0.38_ax=x_rot=180,0.38,14.6,D12,064,x,180
0,tSZ_sim=D20_snap=068_mass=14.65_reds=0.31_ax=y_rot=180,0.31,14.65,D20,068,y,180
0,tSZ_sim=D9_snap=048_mass=13.63_reds=0.76_ax=z_rot=0,0.76,13.63,D9,048,z,0
0,tSZ_sim=D2_snap=080_mass=14.37_reds=0.13_ax=z_rot=0,0.13,14.37,D2,080,z,0
0,tSZ_sim=D5_snap=040_mass=13.47_reds=1.05_ax=z_rot=90,1.05,13.47,D5,040,z,90
0,tSZ_sim=D9_snap=072_mass=13.81_reds=0.25_ax=z_rot=270,0.25,13.81,D9,072,z,270
0,tSZ_sim=D23_snap=036_mass=13.68_reds=1.48_ax=y_rot=90,1.48,13.68,D23,036,y,90
0,tSZ_sim=D19_snap=052_mass=14.67_reds=0.65_ax=z_rot=270,0.65,14.67,D19,052,z,270
0,tSZ_sim=D19_snap=072_mass=14.73_reds=0.25_ax=x_rot=90,0.25,14.73,D19,072,x,90
0,tSZ_sim=D4_snap=048_mass=13.87_reds=0.76_ax=z_rot=270,0.76,13.87,D4,048,z,270
0,tSZ_sim=D9_snap=041_mass=13.48_reds=1.00_ax=z_rot=90,1.0,13.48,D9,041,z,90
0,tSZ_sim=D21_snap=052_mass=14.47_reds=0.65_ax=y_rot=180,0.65,14.47,D21,052,y,180
0,tSZ_sim=D8_snap=056_mass=13.89_reds=0.55_ax=z_rot=180,0.55,13.89,D8,056,z,180
0,tSZ_sim=D20_snap=041_mass=14.23_reds=1.00_ax=z_rot=0,1.0,14.23,D20,041,z,0
0,tSZ_sim=D15_snap=040_mass=14.23_reds=1.05_ax=x_rot=270,1.05,14.23,D15,040,x,270
0,tSZ_sim=D5_snap=040_mass=13.47_reds=1.05_ax=y_rot=270,1.05,13.47,D5,040,y,270
0,tSZ_sim=D9_snap=056_mass=13.65_reds=0.55_ax=y_rot=270,0.55,13.65,D9,056,y,270
0,tSZ_sim=D16_snap=084_mass=15.05_reds=0.08_ax=x_rot=0,0.08,15.05,D16,084,x,0
0,tSZ_sim=D5_snap=036_mass=13.42_reds=1.48_ax=y_rot=180,1.48,13.42,D5,036,y,180
0,tSZ_sim=D2_snap=072_mass=14.21_reds=0.25_ax=z_rot=0,0.25,14.21,D2,072,z,0
0,tSZ_sim=D24_snap=084_mass=14.87_reds=0.08_ax=z_rot=0,0.08,14.87,D24,084,z,0
